name,address
대곡숲,경상남도 사천시 정동면 한실안길  11-13
노산공원1(서금매립지),경상남도 사천시 노산공원길  72
저도마을3,경상남도 사천시 저도길  69
우천숲 주차장앞,경상남도 사천시 사남면 사남로  584-22
남일대해수욕장,경상남도 사천시 남일대길  60-3
초전공원(게이트볼장),경상남도 사천시 사남면 외국기업로  139
노룡,경상남도 사천시 석양길  98
방지공원,경상남도 사천시 사남면 방지로  52-26
통창공원,경상남도 사천시 통창동길  32-6 (동금동)
사천소방서 신축 본서 화장실,"경상남도 사천시 용현면 용현4길 46, 사천소방서"
수양공원1(팔각정)->폐쇄,경상남도 사천시 사천읍 수양공원길  85
사천시 서부사회복지관 화장실,"경상남도 사천시 곤양면 곤북로 20, 사천시 서부사회복지관 3층"
서포시장,경상남도 사천시 서포면 자구로  473
아주주유소,경상남도 경상남도 사천시 진삼로  95 (송포동)
사천농협주유소,경상남도 경상남도 사천시 사천읍 무산로  8
삼천포종합운동장 보조축구장 입구,경상남도 사천시 주공로 32-2
서부상가(주차장),경상남도 사천시 서부시장길  88
대영채비(주) 사천주유소,경상남도 경상남도 사천시 사천대로  732 (노룡동)
서포농협주유소,경상남도 경상남도 사천시 서포면 서포로  322
신송->마을회관으로 제외,경상남도 사천시 용현면 신송1길  29
축동 만남의광장,경상남도 사천시 서삼로 1742
조명군총,경상남도 사천시 용현면 선진공원길 324
곤양시외버스터미널,경상남도 사천시 곤양면 성내로  2
사천공설게이트볼장,경상남도 사천시 사천읍 구암두문로  85-2
사천소방서 곤양119안전센터 화장실,경상남도 사천시 곤양면 곤북로  64
삼광주유소,경상남도 경상남도 사천시 서포면 서포로  214
임내등산로,경상남도 사천시 새섬바위길  265
삼천포유도체육관,경상남도 사천시 주공1길  8-24 (벌리동)
진널전망대,경상남도 사천시 신향2길  140 (향촌동)
신수도 대구동,경상남도 사천시 대구길  56
주식회사 승일배춘주유소,경상남도 경상남도 사천시 축동면 두량로  66
사천(순천)휴게소,"경상남도 사천시 곤양면 묵실길 31-11, 사천(순천)휴게소"
노랑주유소,경상남도 경상남도 사천시 서포면 서포로 438
낙지포항,경상남도 사천시 서포면 거북길  468-14
용머리주유소,경상남도 경상남도 사천시 용현면 사천대로  1121
당산마을,경상남도 사천시 동남평길  59 (봉남동)
남양동행정복지센터 화장실,"경상남도 사천시 임내안길 65, 남양동행정복지센터"
다맥어촌체험마을,경상남도 사천시 서포면 다평로  2-1
삼천포주유소,경상남도 경상남도 사천시 삼천포대교로  484 (동림동)
정동농협주유소,경상남도 경상남도 사천시 정동면 상정대로  2540-27
백운마을,경상남도 사천시 백천길  291-1 (백천동)
상촌선착장,경상남도 사천시 서포면 토끼로  219-27
용소,경상남도 사천시 사남면 사남로  286-26
늑도유류창고,경상남도 사천시 늑도길  32-14 (늑도동)
광포주차장,경상남도 사천시 해안관광로  336
항공우주테마공원(우주항공테마공원),경상남도 사천시 정동면 반룡1길  193
실안소공원,경상남도 사천시 해안관광로  182 (실안동)
수협공영주차장,경상남도 사천시 유람선길 128
동서금동행정복지센터 1층 화장실,"경상남도 사천시 신항로 25, 동서금동행정복지센터 1층 (동금동)"
창원출입국외국인사무소 사천출장소 화장실,"경상남도 사천시 삼천포대교로 450, 마산출입국 사천출장소 (선구동)"
다솔주유소,경상남도 경상남도 사천시 곤명면 봉명로  89
월등도 입구,경상남도 사천시 서포면 용궁로  22
사천국민체육센터,경상남도 사천시 용현면 대밭담로 27-21
모충공원,경상남도 사천시 해안관광로  429-13 (송포동)
청소년쉼터,경상남도 사천시 남일로  72-7
농협승강장,경상남도 사천시 사천읍 구암두문로  24
다솔사(주차장),경상남도 사천시 곤명면 다솔사길 276
능화마을입구,경상남도 사천시 사남면 능화길  39
사천(부산)휴게소,"경상남도 사천시 곤양면 서삼로 619, 사천(부산)휴게소"
삼천포시외버스터미널,경상남도 사천시 중앙로  158
연천유원지,경상남도 사천시 사남면 사남로  390-15
용현근린1공원,경상남도 사천시 용현면 용현로  61
선진거북선공원,경상남도 사천시 용현면 선진공원길 623
남포주유소,경상남도 경상남도 사천시 삼상로  415 (이금동)
대방굴항,경상남도 사천시 굴항길  82-10
수양공원2(게이트볼장),경상남도 사천시 사천읍 수양공원길  52
중앙시장(공동물류창고),경상남도 사천시 중앙시장2길  6-4
"중앙시장(구,상인회)",경상남도 사천시 중앙시장1길  12-39
향촌동행정복지센터 화장실,경상남도 사천시 향촌5길 25(향촌동) 향촌동행정복지센터
사천소방서 서포지역대 화장실,경상남도 사천시 서포면 서포로  221
사천시문화예술회관 실내 2층화장실,"경상남도 사천시 삼천포대교로 471, 사천시문화예술회관"
죽천천소공원,경상남도 사천시 사남면 죽천강길  50
동서동행정복지센터 2층 화장실,"경상남도 사천시 수남길  102, 동서동행정복지센터"
반룡공원,경상남도 사천시 정동면 진삼로  1344-15
정동면행정복지센터 화장실,"경상남도 사천시 정동면 상정대로 2540-39, 정동면행정복지센터 1층"
국내선 1층 도착장 화장실,"경상남도 사천시 사천읍 사천대로 1971, 국내선 1층 도착장 화장실"
곤양체육시설,경상남도 사천시 곤양면 북문길  123
사천시 청소년수련관 화장실,"경상남도 사천시 문선 4길 23, 사천시청소년수련관"
서포시장길,경상남도 사천시 서포면 서포로  276
비토국민여가캠핑장 주차장,경상남도 사천시 서포면 용궁로  130
삼천포대교공원 음악분수대,경상남도 사천시 사천대로  35 (대방동)
학동주유소,경상남도 경상남도 사천시 정동면 상정대로  2061
오인숲,경상남도 사천시 정동면 사천강2길  122-5
곤명농협곤양지점주유소,경상남도 경상남도 사천시 곤양면 남산로  75
대포항,경상남도 사천시 대포길  255
와룡마을,경상남도 사천시 와룡1길  6
사천읍시장,경상남도 사천시 사천읍 시장1길  16
동서동행정복지센터 1층 화장실,"경상남도 사천시 수남길  102, 동서동행정복지센터"
종포산단주차장,경상남도 사천시 용현면 종포산단로 118
효천산업개발(주) 사천주유소,경상남도 경상남도 사천시 축동면 서삼로  1468
용장군주유소,경상남도 경상남도 사천시 용현면 사천대로  936
바보주유소,경상남도 경상남도 사천시 삼천포대교로  485 (동림동)
YM21유통(주) 사천(상)주유소,경상남도 경상남도 사천시 곤양면 묵실길  31-13
축동주유소,경상남도 경상남도 사천시 축동면 서삼로  1242
곤명농협주유소,경상남도 경상남도 사천시 곤명면 경서대로  3401
사천소방서 사남119안전센터 화장실,경상남도 사천시 사남면 공단2로  53
사천소방서 곤명구급지원센터 화장실,경상남도 사천시 곤명면 원전새길  64
삼천포종합운동장,경상남도 사천시 주공로 32
삼천포도서관,"경상남도 사천시 삼천포대교로 622(좌룡동), 삼천포도서관"
다솔사,경상남도 사천시 곤명면 다솔사길  159-123
부두주차장버스승강장,경상남도 사천시 청널1길 3-1
사천시문화예술회관 실내 1층화장실,"경상남도 사천시 삼천포대교로 471, 사천시문화예술회관"
곤양쉼터,경상남도 사천시 곤양면 남산로  60
용현면행정복지센터 화장실,"경상남도 사천시 용현면 진삼로 637, 용현면행정복지센터 2층"
곤양주유소,경상남도 경상남도 사천시 곤양면 곤양로  94
(주)경남석유 삼포주유소,경상남도 경상남도 사천시 삼천포대교로  911 (송포동)
신월교(공원),경상남도 사천시 정동면 소곡길  22
무지갯빛,경상남도 사천시 용현면 사천대교로  75-63
사남농협주유소 경제사업장,경상남도 경상남도 사천시 사남면 진삼로  1107
향교산,경상남도 사천시 사천읍 동문4길  48-93
사천소방서 삼천포119안전센터 화장실,경상남도 사천시 동금로  51
인성주유소,경상남도 경상남도 사천시 삼천포대교로  632 (좌룡동)
삼천포종합운동장 (구)테니스장,경상남도 사천시 주공로  32
광신직영(사천셀프),경상남도 경상남도 사천시 사천읍 사천대로  1813
서포면행정복지센터 2층 화장실,"경상남도 사천시 서포면 자구로  465-17, 서포면행정복지센터"
삼천포종합운동장 실내수영장 앞,경상남도 사천시 주공로  32
평생학습센터 화장실,"경상남도 사천시 사천읍 무산로 21, 평생학습관"
사주체육관,경상남도 사천시 사천읍 진삼로 1279-32
군영숲,경상남도 사천시 군영숲길  61 (대방동)
대곡저수지,경상남도 사천시 정동면 대곡1길  319
초양선착장,경상남도 사천시 초양길  37
신향마을물량장,경상남도 사천시 신향1길  58
용두공원묘지->폐쇄,경상남도 사천시 배고개3길  64
임내숲,경상남도 사천시 숲안길  7-8
국내선 1층 일반대합실 화장실(2번 게이트 옆),"경상남도 사천시 사천읍 사천대로 1971, 국내선 1층 일반대합실 화장실(2번 게이트 옆)"
와룡산청룡사앞,경상남도 사천시 와룡길 351-8 (와룡동)
경서대로주유소,경상남도 경상남도 사천시 곤명면 경서대로  3643
실내수영장,경상남도 사천시 주공로 32-2
사천소방서 사천119안전센터 화장실,경상남도 사천시 사천읍 무산로  21
와룡주차장,경상남도 사천시 와룡길  288 (와룡동)
서포면행정복지센터 1층 화장실,"경상남도 사천시 서포면 자구로  465-17, 서포면행정복지센터"
아남주유소,경상남도 경상남도 사천시 삼천포대교로  736 (죽림동)
대산마을체육공원,경상남도 사천시 정동면 노천2길  253
곤양시장1,경상남도 사천시 곤양면 남산로  65
